"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 19:00","2018","04","21","19:00","1.1","","-5.8","","60","","0.0","","28","","6","","","","101.47","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 20:00","2018","04","21","20:00","-0.3","","-5.2","","69","","0.0","","30","","8","","","","101.51","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 21:00","2018","04","21","21:00","-0.9","","-5.8","","70","","0.0","","25","","4","","","","101.54","","","","-2","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 22:00","2018","04","21","22:00","-1.0","","-5.1","","74","","0.0","","29","","5","","","","101.57","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-21 23:00","2018","04","21","23:00","-1.3","","-5.0","","76","","0.0","","29","","6","","","","101.59","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 00:00","2018","04","22","00:00","-1.3","","-4.8","","77","","0.0","","28","","7","","","","101.59","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 01:00","2018","04","22","01:00","-0.9","","-4.8","","75","","0.0","","30","","8","","","","101.56","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 02:00","2018","04","22","02:00","-0.5","","-4.7","","73","","0.0","","30","","11","","","","101.55","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 03:00","2018","04","22","03:00","-0.4","","-4.7","","73","","0.0","","31","","12","","","","101.57","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 04:00","2018","04","22","04:00","-0.1","","-4.8","","71","","0.0","","31","","13","","","","101.55","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 05:00","2018","04","22","05:00","0.1","","-5.2","","67","","0.0","","31","","11","","","","101.56","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 06:00","2018","04","22","06:00","0.5","","-5.0","","66","","0.0","","31","","14","","","","101.61","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 07:00","2018","04","22","07:00","2.5","","-4.6","","59","","0.0","","31","","12","","","","101.62","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 08:00","2018","04","22","08:00","4.4","","-4.4","","53","","0.0","","31","","9","","","","101.64","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 09:00","2018","04","22","09:00","5.8","","-4.5","","47","","0.0","","32","","13","","","","101.66","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 10:00","2018","04","22","10:00","7.6","","-4.4","","43","","0.0","","31","","13","","","","101.65","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 11:00","2018","04","22","11:00","8.2","","-4.5","","40","","0.0","","31","","10","","","","101.63","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 12:00","2018","04","22","12:00","8.7","","-6.2","","34","","0.0","","31","","16","","","","101.63","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 13:00","2018","04","22","13:00","9.5","","-4.7","","36","","0.0","","2","","12","","","","101.65","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 14:00","2018","04","22","14:00","5.3","","-1.9","","60","","0.2","","11","","13","","","","101.68","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 15:00","2018","04","22","15:00","4.0","","-1.0","","70","","0.0","","11","","16","","","","101.73","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 16:00","2018","04","22","16:00","2.8","","-2.4","","69","","0.0","","11","","17","","","","101.77","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 17:00","2018","04","22","17:00","2.7","","-1.3","","75","","0.0","","11","","9","","","","101.83","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 18:00","2018","04","22","18:00","2.0","","-2.0","","75","","0.0","","14","","3","","","","101.87","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 19:00","2018","04","22","19:00","0.2","","-2.6","","81","","0.0","","24","","3","","","","101.95","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 20:00","2018","04","22","20:00","-1.1","","-3.1","","87","","0.0","","28","","5","","","","102.03","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 21:00","2018","04","22","21:00","-1.6","","-3.4","","87","","0.0","","28","","5","","","","102.08","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 22:00","2018","04","22","22:00","-1.4","","-4.6","","79","","0.0","","31","","8","","","","102.10","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-22 23:00","2018","04","22","23:00","-1.4","","-6.7","","68","","0.0","","29","","7","","","","102.12","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 00:00","2018","04","23","00:00","-2.7","","-6.3","","76","","0.0","","27","","5","","","","102.12","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 01:00","2018","04","23","01:00","-4.0","","-6.5","","83","","0.0","","28","","5","","","","102.13","","","","-6","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 02:00","2018","04","23","02:00","-3.8","","-7.1","","78","","0.0","","28","","8","","","","102.14","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 03:00","2018","04","23","03:00","-3.3","","-7.5","","73","","0.0","","28","","8","","","","102.17","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 04:00","2018","04","23","04:00","-1.1","","-8.3","","58","","0.0","","31","","12","","","","102.18","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 05:00","2018","04","23","05:00","-1.7","","-8.1","","61","","0.0","","31","","10","","","","102.23","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 06:00","2018","04","23","06:00","0.2","","-8.0","","54","","0.0","","31","","9","","","","102.29","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 07:00","2018","04","23","07:00","3.8","","-7.6","","43","","0.0","","31","","10","","","","102.32","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 08:00","2018","04","23","08:00","6.8","","-9.6","","30","","0.0","","30","","12","","","","102.35","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 09:00","2018","04","23","09:00","9.1","","-9.5","","26","","0.0","","31","","13","","","","102.36","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 10:00","2018","04","23","10:00","10.4","","-11.0","","21","","0.0","","31","","15","","","","102.38","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 11:00","2018","04","23","11:00","11.2","","-10.1","","21","","0.0","","34","","14","","","","102.38","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 12:00","2018","04","23","12:00","11.9","","-9.7","","21","","0.0","","33","","14","","","","102.37","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 13:00","2018","04","23","13:00","12.8","","-8.8","","21","","0.0","","34","","14","","","","102.37","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 14:00","2018","04","23","14:00","6.4","","-0.6","","61","","0.0","","11","","13","","","","102.38","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 15:00","2018","04","23","15:00","6.9","","-1.1","","57","","0.0","","13","","8","","","","102.37","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 16:00","2018","04","23","16:00","5.4","","-1.2","","62","","0.0","","13","","5","","","","102.41","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 17:00","2018","04","23","17:00","5.3","","-1.2","","63","","0.0","","9","","3","","","","102.43","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 18:00","2018","04","23","18:00","4.4","","-1.0","","68","","0.0","","11","","3","","","","102.46","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 19:00","2018","04","23","19:00","1.7","","-1.8","","77","","0.0","","","","0","","","","102.50","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 20:00","2018","04","23","20:00","-1.0","","-3.4","","84","","0.0","","30","","5","","","","102.54","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 21:00","2018","04","23","21:00","-1.4","","-4.0","","83","","0.0","","29","","6","","","","102.56","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 22:00","2018","04","23","22:00","0.5","","-5.0","","67","","0.0","","28","","7","","","","102.56","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-23 23:00","2018","04","23","23:00","1.3","","-5.5","","61","","0.0","","29","","7","","","","102.53","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-24 00:00","2018","04","24","00:00","-0.2","","-5.4","","68","","0.0","","28","","5","","","","102.54","","","","-2","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-24 01:00","2018","04","24","01:00","-1.6","","-5.3","","76","","0.0","","29","","3","","","","102.54","","","","-3","","NA"
